# cfgfile = ./initcfg/SAGA/SAGA.1903.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,Azimuth,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,ping_id
2591,S02,L08,M13,2.6462,0.0,47.01121,70.36737,0.0,False,46257.394485,1338.71288,-19.05476,15.09105,85.66,0.36,-1.96,46261.10219,1346.41722,-19.35282,15.01751,85.77,0.35,-1.53,L0800143.bin
2592,S02,L08,M14,3.114445,0.0,54.66672,89.90113,0.0,False,46267.394845,1359.78114,-19.32735,14.90755,87.03,-0.32,-1.56,46271.570795,1368.51501,-19.49382,15.16848,89.74,0.42,-1.63,L0800144.bin
2593,S02,L08,M11,2.677386,0.0,47.27697,106.89599,0.0,False,46268.48481,1362.06339,-19.18168,14.88002,87.81,-0.25,-2.12,46272.223705,1369.88832,-19.48023,15.26371,90.11,0.37,-1.55,L0800144.bin
2594,S02,L08,M11,2.696521,0.0,47.63744,106.71046,0.0,False,46277.395205,1381.22409,-19.95528,14.74408,95.49,0.2,-2.05,46281.153235,1389.93755,-20.70257,15.10971,100.46,0.2,-2.73,L0800145.bin
2595,S02,L08,M12,2.179447,0.0,33.30915,94.36552,0.0,False,46278.48527,1383.71797,-20.2031,14.74864,97.08,0.33,-2.29,46281.726225,1391.29228,-20.86337,15.1065,101.42,0.09,-2.89,L0800145.bin
2596,S02,L09,M12,2.400977,0.0,40.72691,155.18003,0.0,False,46781.487155,981.60358,-1021.78923,15.06038,312.95,-0.12,0.17,46784.94964,977.03144,-1017.19322,15.38966,312.55,0.18,0.06,L0900001.bin
2597,S02,L09,M12,2.340857,0.0,39.02035,156.59231,0.0,False,46821.488695,927.61159,-970.20883,15.20967,312.08,-0.13,-0.32,46824.89106,922.70529,-965.63568,15.14629,312.06,-0.11,-0.21,L0900005.bin
2598,S02,L09,M12,2.327407,0.0,38.63062,156.96217,0.0,False,46830.39901,914.92591,-958.68503,14.90492,312.47,0.18,-1.11,46833.787925,910.36086,-954.2108,15.07384,312.22,-0.25,-0.07,L0900006.bin
2599,S02,L09,M13,2.264025,0.0,37.6621,115.64392,0.0,False,46831.489175,913.50031,-957.12285,14.80668,312.36,-0.33,-0.29,46834.814705,908.82487,-952.81428,15.2787,312.19,-0.32,-0.2,L0900006.bin
2600,S02,L09,M13,2.250325,0.0,37.21421,115.36153,0.0,False,46840.399475,900.76667,-945.40128,15.07949,312.45,0.3,-0.9,46843.711305,896.27293,-941.00016,14.98487,312.5,-0.3,-0.1,L0900007.bin
2601,S02,L09,M14,2.87747,0.0,51.47917,122.56041,0.0,False,46850.39984,886.62485,-932.3112,15.07717,312.67,0.46,-1.35,46854.338815,881.27359,-926.7542,15.09001,312.64,-0.0,-0.17,L0900008.bin
2602,S02,L09,M11,2.829301,0.0,50.18859,145.16708,0.0,False,46851.489905,885.18712,-930.68513,15.13725,312.83,0.2,-0.64,46855.380715,879.81035,-925.33389,15.15918,312.52,0.03,-0.11,L0900008.bin
2603,S02,L09,M11,2.811651,0.0,49.88767,145.28418,0.0,False,46860.400245,872.58009,-918.34508,15.12967,312.22,-0.36,-0.27,46864.273405,867.06856,-912.94367,15.12183,311.96,-1.01,0.04,L0900009.bin
2604,S02,L09,M12,2.281667,0.0,37.18526,158.26581,0.0,False,46861.49031,871.43674,-916.81919,15.18957,312.01,0.39,0.35,46864.833485,866.3846,-912.17068,15.21659,311.77,-0.79,0.09,L0900009.bin
2605,S02,L09,M12,2.268742,0.0,36.76393,158.67519,0.0,False,46870.400695,858.78701,-904.82839,15.16599,311.96,0.63,-0.19,46873.730945,854.04615,-900.20365,15.19553,311.73,0.09,0.07,L0900010.bin
2606,S02,L09,M13,2.20408,0.0,35.64334,114.21858,0.0,False,46871.49076,857.12335,-903.33151,15.01866,312.0,0.23,-0.25,46874.756345,852.63279,-899.07576,15.19371,312.14,0.62,-0.62,L0900010.bin
2607,S02,L09,M13,2.191285,0.0,35.18074,113.87446,0.0,False,46880.401055,844.47207,-891.37012,15.00767,311.99,-0.18,-0.6,46883.653845,840.11341,-887.02505,15.20261,312.11,0.65,-0.77,L0900011.bin
2608,S02,L09,M14,2.815105,0.0,50.47177,122.11671,0.0,False,46881.49143,843.11348,-889.54394,15.11058,311.74,-0.46,0.22,46885.36804,837.42944,-884.51441,15.10397,311.77,-0.29,-0.46,L0900011.bin
2609,S02,L09,M14,2.797685,0.0,50.18006,121.99031,0.0,False,46890.402065,830.80209,-877.61252,15.14577,311.18,-0.05,0.31,46894.261255,825.13678,-872.5723,15.16976,311.28,-0.08,-0.17,L0900012.bin
2610,S02,L09,M11,2.750791,0.0,48.83032,145.71857,0.0,False,46891.491505,829.18932,-876.42418,15.17646,311.44,0.25,-0.66,46895.303805,823.70911,-871.35004,15.25261,311.25,0.57,-0.4,L0900012.bin
2611,S02,L09,M11,2.733601,0.0,48.52232,145.85836,0.0,False,46900.40187,816.55639,-864.55629,15.04639,311.02,0.64,-0.18,46904.19698,811.16368,-859.43859,15.19588,311.13,0.35,0.39,L0900013.bin
2612,S02,L09,M12,2.225437,0.0,35.27709,160.2169,0.0,False,46901.491935,814.57674,-863.24791,14.98721,311.2,-0.26,-1.23,46904.77888,810.37939,-858.66766,15.18951,311.16,0.59,0.51,L0900013.bin
2613,S02,L09,M12,2.213592,0.0,34.84028,160.67101,0.0,False,46910.4022,802.18437,-851.11391,14.98422,312.11,-0.26,0.76,46913.6773,797.26739,-847.12048,15.20668,313.08,-0.26,-0.77,L0900014.bin
2614,S02,L09,M13,2.14813,0.0,33.54087,112.58671,0.0,False,46911.492265,800.5839,-849.93575,15.10896,312.47,-0.0,-0.4,46914.7019,796.01055,-845.47291,15.28928,312.94,-0.24,0.16,L0900014.bin
2615,S02,L09,M13,2.13612,0.0,33.0684,112.15498,0.0,False,46920.402615,788.39088,-837.68519,15.12501,313.53,0.42,0.37,46923.60024,783.74358,-833.30999,15.1708,313.96,-0.36,-0.21,L0900015.bin
2616,S02,L09,M14,2.736575,0.0,49.12508,121.56281,0.0,False,46921.49268,786.6906,-836.38209,15.06527,313.84,0.3,-0.56,46925.29076,781.78386,-830.82627,15.2424,314.0,0.32,0.65,L0900015.bin
2617,S02,L09,M14,2.719635,0.0,48.81651,121.38174,0.0,False,46930.39338,774.9893,-823.48946,15.15774,314.95,0.22,0.87,46934.17452,769.64517,-818.39477,15.13496,315.39,-0.0,-0.51,L0900016.bin
2618,S02,L09,M11,2.674001,0.0,47.40137,146.31842,0.0,False,46931.48303,773.43519,-822.12915,15.12286,315.0,0.52,0.35,46935.21854,768.40505,-816.93342,15.10337,315.5,0.22,-0.27,L0900016.bin
2619,S02,L09,M12,2.171797,0.0,33.27267,162.28114,0.0,False,46941.48344,760.2236,-807.77753,15.23015,316.04,0.85,0.13,46944.716745,755.87368,-803.33694,15.15017,315.92,0.82,-0.89,L0900017.bin
2620,S02,L09,M12,2.160347,0.0,32.80683,162.7587,0.0,False,46950.393885,748.40041,-794.95181,15.32386,316.4,0.16,-0.63,46953.61574,744.66902,-789.9283,15.3176,315.73,1.33,0.47,L0900018.bin
2621,S02,L09,M13,2.096755,0.0,31.39825,110.37868,0.0,False,46951.483845,746.76586,-793.13699,15.27108,316.4,-0.38,-0.63,46954.642105,743.08373,-788.52172,15.10842,315.99,0.83,-0.34,L0900018.bin
2622,S02,L09,M13,2.086185,0.0,30.93604,109.77722,0.0,False,46960.39419,735.64424,-779.93893,15.12075,314.95,-0.52,0.06,46963.54188,731.68706,-775.55558,15.32657,313.84,0.86,0.02,L0900019.bin
2623,S02,L09,M14,2.64454,0.0,47.39651,120.52123,0.0,False,46970.394545,722.2699,-765.59617,14.99388,312.19,-0.77,0.5,46974.10059,717.10107,-760.72718,15.0488,311.79,-0.62,-0.05,L0900020.bin
2624,S02,L09,M11,2.598871,0.0,45.86513,146.78138,0.0,False,46971.48461,721.13923,-764.08666,15.23012,311.96,-0.07,0.86,46975.14499,715.77282,-759.14084,15.16556,311.3,-0.59,0.45,L0900020.bin
2625,S02,L09,M12,2.112067,0.0,30.73988,165.21217,0.0,False,46990.39542,694.60812,-739.25767,15.31085,311.21,0.2,0.04,46993.568995,690.14097,-735.00906,15.25398,311.08,0.11,0.28,L0900022.bin
2626,S02,L09,M13,2.04956,0.0,29.21989,107.86151,0.0,False,46991.48538,693.00652,-737.76169,15.25101,311.27,-0.06,0.01,46994.596445,688.69324,-733.75348,15.21628,311.14,0.35,0.0,L0900022.bin
2627,S02,L09,M13,2.03948,0.0,28.724,107.29668,0.0,False,47000.395715,680.63145,-726.10564,15.17854,311.23,-0.0,0.33,47003.4967,675.93517,-722.34713,15.26782,311.68,-0.02,-0.87,L0900023.bin
2628,S02,L09,M14,2.570935,0.0,45.89382,119.81585,0.0,False,47010.39617,666.39415,-712.81657,15.04937,311.24,-0.37,0.79,47014.02861,660.96572,-708.48065,15.19522,311.42,-0.37,-0.66,L0900024.bin
2629,S02,L09,M11,2.527261,0.0,44.30141,147.56315,0.0,False,47011.486235,665.03663,-711.47151,15.08217,311.25,0.13,0.75,47015.075005,659.76103,-706.77847,15.28903,311.12,-0.33,0.57,L0900024.bin
2630,S02,L09,M11,2.511456,0.0,43.93467,147.75642,0.0,False,47020.396585,652.35534,-699.76043,15.30357,311.74,0.24,0.74,47023.96955,646.91013,-695.29084,15.11342,312.34,-0.03,-0.71,L0900025.bin
2631,S02,L09,M12,2.078182,0.0,29.17217,167.6095,0.0,False,47021.48665,650.76475,-698.46987,15.25817,312.04,0.59,0.29,47024.62634,646.16963,-694.39061,15.12391,312.38,0.22,-0.42,L0900025.bin
2632,S02,L09,M12,2.068997,0.0,28.7186,168.35389,0.0,False,47030.397,638.20155,-686.72137,15.35153,312.93,0.16,0.15,47033.527505,633.55339,-682.48296,15.24784,313.61,0.26,-0.72,L0900026.bin
2633,S02,L09,M13,2.005555,0.0,26.94298,105.13117,0.0,False,47031.487065,636.71091,-685.24849,15.41077,313.04,0.7,0.13,47034.554125,631.9861,-681.20233,15.08857,313.72,0.04,-1.08,L0900026.bin
2634,S02,L09,M13,1.996305,0.0,26.42551,104.42737,0.0,False,47040.397335,623.91349,-673.24549,15.10964,313.64,-0.25,-0.64,47043.455145,620.04692,-668.99964,15.12352,314.21,0.35,-0.05,L0900027.bin
2635,S02,L09,M14,2.51498,0.0,44.6592,119.21596,0.0,False,47041.4874,622.64159,-671.69574,15.27958,313.67,0.23,-0.17,47045.063885,617.62097,-666.50052,15.15711,313.74,-0.86,0.25,L0900027.bin
2636,S02,L09,M14,2.49902,0.0,44.29608,118.99965,0.0,False,47050.397785,610.4227,-659.18261,15.26868,314.01,0.2,0.31,47053.95831,605.51214,-654.38166,14.99652,314.4,-0.19,-0.39,L0900028.bin
2637,S02,L09,M11,2.457046,0.0,42.628,148.40638,0.0,False,47051.48786,609.06112,-657.74892,15.29968,314.27,0.66,0.01,47055.006415,604.00403,-652.89469,15.10914,314.27,-0.66,-0.45,L0900028.bin
2638,S02,L09,M11,2.441556,0.0,42.23408,148.58943,0.0,False,47060.398215,596.73238,-645.23499,15.3615,313.99,0.26,-0.13,47063.90128,592.07827,-640.21574,15.10225,313.7,-0.35,0.34,L0900029.bin
2639,S02,L09,M12,2.037312,0.0,27.09117,171.0887,0.0,False,47061.48828,595.23117,-643.82109,15.20916,314.01,0.32,-0.43,47064.5871,591.16263,-639.35411,15.18695,313.61,-0.16,0.14,L0900029.bin
2640,S02,L09,M12,2.028892,0.0,26.62173,171.91981,0.0,False,47070.39859,583.20723,-631.42054,15.32288,313.28,0.48,-0.17,47073.48899,578.99972,-626.84993,15.21045,312.57,-0.09,0.75,L0900030.bin
2641,S02,L09,M13,1.96666,0.0,24.66151,101.53021,0.0,False,47071.48855,581.5415,-629.97045,15.26758,313.4,0.2,-0.5,47074.516715,577.76091,-625.6245,15.26157,312.44,0.62,0.43,L0900030.bin
2642,S02,L09,M13,1.95877,0.0,24.1612,100.63383,0.0,False,47080.398985,569.39485,-617.81582,15.20318,312.43,0.12,-0.31,47083.41926,565.57882,-613.47409,15.52688,311.73,1.04,0.78,L0900031.bin
2643,S02,L09,M14,2.44492,0.0,43.00072,118.22546,0.0,False,47081.48905,567.65059,-616.08793,15.19471,312.06,-0.75,-0.03,47084.995475,563.0575,-611.3817,15.15276,311.86,0.38,0.13,L0900031.bin
2644,S02,L09,M14,2.429925,0.0,42.62557,118.00448,0.0,False,47090.399405,555.51815,-604.15393,15.24746,311.58,-0.56,0.37,47093.890835,550.75589,-599.43183,15.42135,311.58,0.38,0.35,L0900032.bin
2645,S02,L09,M11,2.389316,0.0,40.85701,149.28985,0.0,False,47091.48947,553.99296,-602.84492,15.38008,311.52,-0.04,-0.21,47094.940295,549.2783,-598.07212,15.33374,311.77,0.48,0.1,L0900032.bin
2646,S02,L09,M11,2.374906,0.0,40.46577,149.5043,0.0,False,47100.399785,541.91087,-591.00815,15.15135,311.61,0.12,0.31,47103.8362,537.02103,-586.43695,15.40543,312.05,-0.05,-0.36,L0900033.bin
2647,S02,L09,M12,2.001652,0.0,25.05304,175.20364,0.0,False,47101.48985,540.23688,-589.62177,15.16002,311.52,-0.14,-0.17,47104.55301,535.98435,-585.47645,15.34182,312.16,-0.03,-0.31,L0900033.bin
2648,S02,L09,M12,1.994242,0.0,24.61535,176.22168,0.0,False,47110.40019,528.0516,-577.70342,14.95416,311.93,-0.03,0.01,47113.45594,523.70135,-573.97832,15.22182,311.71,-0.6,-0.52,L0900034.bin
2649,S02,L09,M13,1.93253,0.0,22.41737,97.26149,0.0,False,47111.49016,526.49758,-576.41004,14.97677,311.79,-0.38,-0.25,47114.484195,522.35699,-572.4519,15.38274,311.61,-0.5,-0.07,L0900034.bin
2650,S02,L09,M13,1.9254,0.0,21.91841,96.20477,0.0,False,47120.40059,514.1337,-564.72873,15.14448,311.71,0.33,0.17,47123.387495,509.76013,-561.13309,15.09206,312.09,-0.35,-0.84,L0900035.bin
2651,S02,L09,M14,2.37831,0.0,41.2886,117.22761,0.0,False,47121.490545,512.70621,-563.23986,15.12299,311.81,-0.0,0.55,47124.93036,507.74049,-559.05933,15.26855,312.39,-0.09,-0.55,L0900035.bin
2652,S02,L09,M14,2.36384,0.0,40.88775,117.00416,0.0,False,47130.401025,500.12453,-551.65584,15.23092,312.95,-0.66,-0.47,47133.82637,495.61737,-547.17762,15.08535,312.88,0.08,-0.46,L0900036.bin
2653,S02,L09,M11,2.325701,0.0,39.04453,150.34011,0.0,False,47131.491095,499.11042,-550.05222,15.40137,312.51,0.2,0.98,47134.878305,493.99802,-545.77712,15.03532,312.62,-0.45,-0.53,L0900036.bin
2654,S02,L09,M11,2.311801,0.0,38.62869,150.6051,0.0,False,47140.40133,486.69248,-538.40665,15.42713,312.28,0.35,-0.19,47143.77464,481.95386,-533.74526,14.97467,312.61,-0.49,0.3,L0900037.bin
2655,S02,L09,M12,1.965322,0.0,22.72863,-178.60178,0.0,False,47150.401805,472.71137,-525.32539,15.41098,312.6,0.34,-0.48,47153.428635,468.42066,-521.28868,15.16739,312.75,0.45,-0.35,L0900038.bin
2656,S02,L09,M13,1.903205,0.0,20.22154,92.05242,0.0,False,47151.49187,471.10793,-523.80146,15.31393,312.72,0.18,-0.39,47154.45658,467.02205,-519.98857,15.09821,312.73,0.5,-0.12,L0900038.bin
2657,S02,L09,M13,1.89742,0.0,19.74347,90.72934,0.0,False,47160.40212,458.63325,-512.15001,15.34029,312.44,0.2,-0.14,47163.361045,454.25711,-508.15047,15.1356,312.59,-0.0,-0.27,L0900039.bin
2658,S02,L09,M14,2.3141,0.0,39.47511,116.12717,0.0,False,47161.492185,457.19424,-510.73562,15.41309,312.64,0.76,-0.17,47164.86779,452.28134,-506.23696,15.2122,312.75,0.26,-0.21,L0900039.bin
2659,S02,L09,M14,2.299925,0.0,39.05299,115.88927,0.0,False,47170.392505,444.20123,-499.31363,15.23534,313.01,0.06,-1.37,47173.753935,439.76474,-494.55665,15.38852,312.95,0.62,0.03,L0900040.bin
2660,S02,L09,M11,2.264421,0.0,37.13672,151.61993,0.0,False,47171.48257,442.75579,-497.58929,15.31059,313.01,-0.2,-0.43,47174.8085,438.18996,-493.20493,15.34149,313.27,0.48,-0.32,L0900040.bin
2661,S02,L09,M11,2.251081,0.0,36.69644,151.91522,0.0,False,47180.392885,430.34401,-485.6071,15.21054,313.65,0.13,-0.36,47183.705475,425.64659,-481.31349,15.35832,313.89,0.09,-0.48,L0900041.bin
2662,S02,L09,M12,1.945962,0.0,21.36785,-173.77066,0.0,False,47181.48295,428.57295,-484.36423,15.15882,313.62,0.01,-1.2,47184.49042,424.60608,-480.08137,15.3117,313.99,-0.15,0.01,L0900041.bin
2663,S02,L09,M12,1.940822,0.0,20.98291,-172.27569,0.0,False,47190.39329,416.12248,-472.15377,15.08807,314.35,0.12,-0.45,47193.39562,411.93611,-468.34865,15.27211,315.01,0.25,-0.82,L0900042.bin
2664,S02,L09,M13,1.878795,0.0,18.12483,85.4322,0.0,False,47191.48346,414.55718,-470.75889,15.20494,314.58,0.07,-0.79,47194.42376,410.45114,-466.97206,15.19039,315.29,0.0,-0.79,L0900042.bin
2665,S02,L09,M13,1.874235,0.0,17.69137,83.69838,0.0,False,47200.393655,402.0959,-458.67355,15.28746,316.29,0.31,-0.83,47203.329395,398.29033,-454.33324,15.15284,317.24,-0.09,-0.14,L0900043.bin
2666,S02,L09,M14,2.251675,0.0,37.54957,114.84003,0.0,False,47201.48382,400.75684,-457.17206,15.28041,316.78,0.72,-0.69,47204.797,396.41355,-452.44574,15.15415,317.15,0.1,-0.45,L0900043.bin
2667,S02,L09,M14,2.23895,0.0,37.12484,114.44843,0.0,False,47210.394055,389.37616,-444.23129,15.33425,317.68,0.36,-0.48,47213.69451,385.09084,-439.30757,15.33536,317.84,0.21,-0.32,L0900044.bin
2668,S02,L09,M11,2.205026,0.0,35.09647,152.94992,0.0,False,47211.48412,387.81121,-442.56623,15.28531,317.99,-0.09,-0.74,47214.750655,383.78176,-437.80765,15.31871,317.74,0.43,-0.19,L0900044.bin
2669,S02,L09,M11,2.192046,0.0,34.62879,153.19743,0.0,False,47220.39456,376.63927,-429.60995,15.11388,317.61,0.16,-0.79,47223.648115,372.67509,-424.71019,15.43642,317.03,-0.0,-0.04,L0900045.bin
2670,S02,L09,M12,1.923952,0.0,19.64845,-166.82356,0.0,False,47221.484525,375.26309,-427.77062,15.06437,317.58,-0.73,-0.23,47224.469985,371.66434,-423.57421,15.53849,317.14,0.47,-0.2,L0900045.bin
2671,S02,L09,M12,1.919397,0.0,19.27512,-165.14933,0.0,False,47230.39488,363.96941,-414.62972,15.12353,316.74,-0.48,0.09,47233.375785,360.22749,-410.7207,15.21236,316.46,0.14,-0.57,L0900046.bin
2672,S02,L09,M13,1.861835,0.0,16.49402,76.56721,0.0,False,47231.484945,362.81484,-413.05022,15.1666,316.43,-0.2,0.54,47234.408285,358.80451,-408.99251,15.19801,316.25,-0.56,-0.14,L0900046.bin
2673,S02,L09,M13,1.859155,0.0,16.18435,74.35869,0.0,False,47240.39534,351.33489,-400.25617,15.25827,315.77,-0.25,0.32,47243.316,347.53226,-396.2459,15.32668,315.6,0.14,-0.2,L0900047.bin
2674,S02,L09,M14,2.19531,0.0,35.62798,112.96621,0.0,False,47241.485295,349.99737,-398.9234,15.29064,315.68,0.45,-0.12,47244.74211,345.68348,-394.29228,15.23321,316.11,0.12,-0.52,L0900047.bin
2675,S02,L09,M14,2.183105,0.0,35.18708,112.53827,0.0,False,47250.395675,338.32656,-386.28089,15.20054,315.99,-0.37,-0.46,47253.640285,334.38287,-381.8425,15.35175,315.25,0.85,-0.19,L0900048.bin
2676,S02,L09,M11,2.148581,0.0,32.94284,154.18603,0.0,False,47251.48574,336.91989,-384.7152,15.26766,315.54,-0.28,-0.27,47254.69583,332.85569,-380.27216,15.20006,315.44,0.19,-0.42,L0900048.bin
2677,S02,L09,M11,2.136961,0.0,32.45936,154.50456,0.0,False,47260.396125,325.51714,-372.18871,15.23904,314.79,-0.22,0.43,47263.594595,320.95816,-367.93864,15.36009,314.5,-0.05,-0.45,L0900049.bin
2678,S02,L09,M12,1.907077,0.0,18.17192,-158.7937,0.0,False,47261.48619,324.08478,-370.86673,15.3751,314.75,0.32,0.15,47264.454775,319.86658,-366.7659,15.28609,314.49,0.18,-0.45,L0900049.bin
2679,S02,L09,M12,1.904227,0.0,17.91176,-156.77702,0.0,False,47270.3965,312.1671,-358.51849,15.22655,314.37,-0.04,0.31,47273.362235,308.03347,-354.41436,15.42184,314.29,0.2,-0.09,L0900050.bin
2680,S02,L09,M13,1.85066,0.0,15.2526,66.14329,0.0,False,47271.486565,310.69192,-356.96341,15.35924,314.4,-0.04,0.36,47274.39873,306.5924,-353.15986,15.47044,314.39,0.63,-0.7,L0900050.bin
2681,S02,L09,M13,1.84851,0.0,15.01718,63.57521,0.0,False,47280.39695,298.30264,-344.68586,15.19782,314.46,0.08,-0.29,47283.306965,294.43105,-340.54301,15.25525,314.19,0.18,0.07,L0900051.bin
2682,S02,L09,M14,2.14116,0.0,33.60446,111.00277,0.0,False,47281.486915,296.78852,-343.09967,15.20575,314.49,-0.15,-0.22,47284.68958,292.40295,-338.81682,15.31101,314.27,0.34,-0.59,L0900051.bin
2683,S02,L09,M14,2.129355,0.0,33.1269,110.54278,0.0,False,47290.397235,284.29775,-330.75254,15.24009,314.38,-0.27,-0.76,47293.588095,280.41124,-326.13721,15.36672,313.82,1.12,0.67,L0900052.bin
2684,S02,L09,M11,2.096296,0.0,30.71378,155.92384,0.0,False,47291.4873,282.75775,-329.02467,15.2429,314.08,-0.56,-0.3,47294.645105,278.59975,-324.63325,15.23881,313.95,0.21,-0.05,L0900052.bin
2685,S02,L09,M11,2.084831,0.0,30.20167,156.37376,0.0,False,47300.397665,270.39383,-316.59388,15.23218,314.28,0.17,-0.79,47303.544005,266.2682,-311.9513,15.38441,313.69,0.57,0.41,L0900053.bin
2686,S02,L09,M12,1.894857,0.0,17.03287,-146.63621,0.0,False,47310.39801,255.98556,-302.122,15.12851,313.61,-0.12,-0.3,47313.354375,251.9344,-297.91269,15.24813,313.41,0.05,0.11,L0900054.bin
2687,S02,L09,M13,1.843545,0.0,14.44053,53.82191,0.0,False,47311.48818,254.5698,-300.60283,15.27499,313.4,0.19,0.05,47314.39323,250.34276,-296.34949,15.12812,313.44,-0.4,0.08,L0900054.bin
2688,S02,L09,M13,1.8428,0.0,14.33073,50.82108,0.0,False,47320.398425,241.28225,-287.93564,15.2153,313.38,0.05,-0.6,47323.30273,237.35827,-283.49935,15.25225,313.52,0.04,0.59,L0900055.bin
2689,S02,L09,M14,2.08784,0.0,31.39753,108.7162,0.0,False,47321.48849,239.9026,-286.1581,15.25508,313.21,0.03,0.42,47324.637835,235.19584,-281.75178,15.03856,313.46,-0.02,-0.07,L0900055.bin
2690,S02,L09,M14,2.076485,0.0,30.87835,108.16714,0.0,False,47330.39883,226.60088,-273.50938,15.29685,313.85,0.22,-0.87,47333.53682,222.14759,-268.55094,15.25191,314.19,-0.03,0.43,L0900056.bin
2691,S02,L09,M11,2.045916,0.0,28.31386,158.21877,0.0,False,47331.488895,225.04055,-271.79224,15.32906,313.86,0.05,-0.72,47334.59632,220.6046,-267.05518,15.31067,314.16,0.27,0.39,L0900056.bin
2692,S02,L09,M11,2.035011,0.0,27.75055,158.78518,0.0,False,47340.399265,212.08684,-258.44306,15.32672,313.8,0.21,-0.66,47343.495785,207.42187,-253.6179,15.1829,314.13,-0.61,-0.2,L0900057.bin
2693,S02,L09,M12,1.892057,0.0,16.72694,-137.85751,0.0,False,47341.48933,210.52955,-256.92724,15.3269,314.11,0.48,-0.93,47344.442895,206.24,-252.04161,15.29572,313.84,-0.37,0.48,L0900057.bin
2694,S02,L09,M12,1.891852,0.0,16.69351,-135.23097,0.0,False,47350.399685,197.45456,-243.32435,15.29147,313.8,0.63,-0.43,47353.353045,192.81382,-238.78885,15.29916,313.81,-0.53,-0.32,L0900058.bin
2695,S02,L09,M13,1.843145,0.0,14.33135,40.02406,0.0,False,47351.48964,195.70567,-241.66957,15.18779,313.82,0.12,-0.48,47354.39429,191.36069,-237.2626,15.39171,313.66,-0.06,-0.15,L0900058.bin
2696,S02,L09,M13,1.843955,0.0,14.4043,36.87658,0.0,False,47360.40004,181.96232,-228.4096,15.2122,313.74,-0.0,-0.77,47363.3055,177.80067,-223.99496,15.28442,313.61,0.45,-0.15,L0900059.bin
2697,S02,L09,M14,2.03739,0.0,29.02792,105.85382,0.0,False,47361.490105,180.40916,-226.62498,15.30995,313.6,-0.1,-0.36,47364.589,175.60725,-222.25017,15.26943,314.14,0.16,-0.98,L0900059.bin
2698,S02,L09,M14,2.02639,0.0,28.47595,105.15379,0.0,False,47370.400455,166.54884,-213.41801,15.27542,314.24,-0.1,-0.91,47373.48835,161.87734,-208.85241,15.24413,314.44,0.25,-0.54,L0900060.bin
2699,S02,L09,M11,1.998481,0.0,25.73532,161.14704,0.0,False,47371.49052,164.97038,-211.73706,15.27082,314.22,0.12,-0.6,47374.55051,160.18707,-207.01896,15.22786,314.39,-0.45,-0.14,L0900060.bin
2700,S02,L09,M11,1.988441,0.0,25.1435,161.91581,0.0,False,47380.40087,151.26298,-198.10171,15.17455,314.59,-0.1,-0.39,47383.45082,146.76993,-193.28471,15.27633,315.35,-0.44,-0.2,L0900061.bin
2701,S02,L09,M12,1.894312,0.0,16.90887,-125.99963,0.0,False,47381.490835,149.90687,-196.42524,15.17266,314.5,0.47,0.18,47384.446655,145.16622,-191.70736,15.26545,315.27,-0.74,-0.34,L0900061.bin
2702,S02,L09,M12,1.895617,0.0,17.02464,-123.36371,0.0,False,47390.401265,136.43341,-182.37337,15.36822,315.59,0.18,-0.72,47393.35839,132.32885,-177.30643,15.26159,315.47,0.07,0.53,L0900062.bin
2703,S02,L09,M13,1.85,0.0,15.03659,26.34423,0.0,False,47391.491335,134.8015,-180.71836,15.30619,315.66,0.44,-0.83,47394.40284,130.94384,-175.63898,15.21728,315.47,0.26,0.43,L0900062.bin
2704,S02,L09,M13,1.85265,0.0,15.3343,23.55515,0.0,False,47400.40162,121.809,-166.32707,15.42425,314.65,0.46,-0.1,47403.315775,117.32989,-161.67574,15.19459,314.11,0.22,-0.44,L0900063.bin
2705,S02,L09,M14,1.990845,0.0,26.57465,102.18263,0.0,False,47401.49179,120.04009,-164.67001,15.40406,314.39,0.53,-0.56,47404.54414,115.48812,-159.65977,15.06034,313.92,-0.19,-0.21,L0900063.bin
2706,S02,L09,M14,1.981255,0.0,26.02586,101.24664,0.0,False,47410.40205,106.51382,-150.76778,15.34759,312.6,0.46,-0.65,47413.44481,101.90123,-145.92473,15.24101,312.33,0.07,0.07,L0900064.bin
2707,S02,L09,M11,1.955221,0.0,23.02055,164.76826,0.0,False,47411.49212,104.94762,-148.93427,15.35966,312.5,0.43,-0.15,47414.50885,100.20646,-144.38547,15.23039,312.4,-0.07,-0.31,L0900064.bin
2708,S02,L09,M11,1.946591,0.0,22.4265,165.77457,0.0,False,47420.40241,91.04764,-135.41535,15.28587,311.42,0.11,-0.21,47423.41051,86.099,-130.8254,15.25234,311.96,-0.81,-0.23,L0900065.bin
2709,S02,L09,M12,1.903342,0.0,17.70453,-114.65173,0.0,False,47421.492575,89.31947,-134.10001,15.37977,311.96,0.6,-1.09,47424.457425,84.73115,-129.17217,15.33779,311.73,-0.23,0.42,L0900065.bin
2710,S02,L09,M12,1.906457,0.0,17.98928,-112.31913,0.0,False,47430.39283,75.32077,-120.60964,15.23115,311.61,0.2,-1.12,47433.360795,70.80087,-115.88783,15.38659,311.55,-0.21,-0.04,L0900066.bin
