# cfgfile = ./initcfg/SAGA/SAGA.1905.meiyo_m4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,Azimuth,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,ping_id
2339,S03,L12,M12,1.954982,0.0,21.51199,9.51959,0.0,False,73302.402445,575.82402,579.67039,12.71485,35.33,-0.17,1.11,73305.418935,583.98596,588.16581,12.67058,35.78,-0.3,0.78,L1200058.bin
2340,S03,L12,M14,2.475,0.0,43.39765,61.53738,0.0,False,73303.49247,578.64663,582.75286,12.83617,35.41,0.08,0.7,73307.028975,588.33732,592.57013,12.70261,35.86,-0.08,0.98,L1200058.bin
2341,S03,L12,M13,2.48935,0.0,43.4776,29.45495,0.0,False,73312.402505,602.6818,607.72287,13.06168,35.95,-0.06,0.11,73315.95336,612.77339,617.32779,12.40933,35.96,-0.04,1.83,L1200059.bin
2342,S03,L12,M11,2.024156,0.0,26.71051,72.8119,0.0,False,73313.492535,605.80579,610.69318,12.79993,36.1,-0.13,0.82,73316.5782,614.39643,619.09111,12.50404,35.84,-0.01,1.48,L1200059.bin
2343,S03,L12,M14,2.54195,0.0,44.94226,60.61095,0.0,False,73322.40256,630.0823,635.29282,12.86567,36.33,0.45,1.07,73326.006015,640.17261,645.42008,12.33314,35.8,-0.84,1.12,L1200060.bin
2344,S03,L12,M12,1.992007,0.0,23.97598,13.92665,0.0,False,73323.49259,633.04087,638.38498,12.78293,36.06,0.49,1.33,73326.546105,641.58779,646.83014,12.49957,35.79,-0.59,1.03,L1200060.bin
2345,S03,L12,M11,2.066401,0.0,28.87349,70.14158,0.0,False,73332.4026,657.32831,663.14557,12.83751,36.04,0.26,0.52,73335.53051,666.00446,671.73645,12.56809,35.39,-0.26,1.49,L1200061.bin
2346,S03,L12,M13,2.56498,0.0,45.20502,30.35732,0.0,False,73333.49263,660.26204,666.17788,12.91485,35.89,0.46,0.68,73337.119115,670.33164,676.25886,12.48414,35.66,-0.87,1.16,L1200061.bin
2347,S03,L12,M12,2.029717,0.0,26.19825,17.11646,0.0,False,73342.402715,684.67049,691.09157,12.71496,35.71,-0.42,0.58,73345.49394,692.98346,699.38262,12.75935,36.06,0.15,0.68,L1200062.bin
2348,S03,L12,M14,2.619025,0.0,46.58648,59.67986,0.0,False,73343.492745,687.50682,694.11301,12.72553,35.76,-0.65,0.26,73347.173275,697.86587,703.94323,12.47507,36.16,-0.21,1.8,L1200062.bin
2349,S03,L12,M13,2.63486,0.0,46.6768,31.0761,0.0,False,73352.39274,711.76967,718.6296,12.67413,36.17,-0.66,-0.36,73356.089105,721.9097,728.8587,12.83639,36.08,-0.1,0.76,L1200063.bin
2350,S03,L12,M11,2.117951,0.0,31.23214,67.6874,0.0,False,73353.482765,714.83204,721.40181,12.83261,36.27,0.04,0.35,73356.662225,723.42615,730.43628,12.74643,36.03,-0.19,0.73,L1200063.bin
2351,S03,L12,M14,2.690395,0.0,47.97899,58.96594,0.0,False,73362.392865,739.23187,745.87904,12.6781,35.84,-0.11,0.58,73366.144765,749.21117,756.647,12.98317,35.98,-0.2,-0.02,L1200064.bin
2352,S03,L12,M12,2.076557,0.0,28.61163,20.01435,0.0,False,73363.482795,741.98212,749.07726,13.00943,35.81,0.12,-0.37,73366.62086,750.56502,757.86723,12.91134,35.93,-0.02,0.48,L1200064.bin
2353,S03,L12,M11,2.167681,0.0,33.28676,65.84607,0.0,False,73372.39298,766.44611,773.54414,12.67745,35.36,-0.16,0.75,73375.62217,775.12929,782.64415,12.79432,35.92,-0.07,0.25,L1200065.bin
2354,S03,L12,M13,2.71487,0.0,48.22455,31.8121,0.0,False,73373.482905,769.4207,776.72594,12.6379,35.63,-0.65,0.34,73377.25928,779.33559,787.27977,13.05413,35.68,0.65,0.13,L1200065.bin
2355,S03,L12,M12,2.121987,0.0,30.74587,22.18455,0.0,False,73382.392985,793.71312,801.13806,12.53149,35.64,-0.11,1.76,73385.57648,802.10487,810.2161,12.76024,36.67,0.06,0.33,L1200066.bin
2356,S03,L12,M14,2.771455,0.0,49.45472,58.21534,0.0,False,73383.48291,796.56723,804.37961,12.61862,36.0,-0.3,0.94,73387.31587,806.89882,814.92887,12.73171,36.64,0.43,0.82,L1200066.bin
2357,S03,L12,M13,2.788235,0.0,49.53904,32.4001,0.0,False,73392.392975,820.88379,828.90903,12.64137,37.69,-0.22,0.16,73396.242715,831.62195,839.24529,12.86138,37.51,0.26,0.56,L1200067.bin
2358,S03,L12,M11,2.227221,0.0,35.49855,64.09966,0.0,False,73393.483005,824.12582,831.752,12.54217,37.9,-0.32,0.76,73396.771735,833.081,840.76536,12.79359,37.46,0.01,0.24,L1200067.bin
2359,S03,L12,M14,2.84634,0.0,50.71905,57.65935,0.0,False,73402.39318,849.19674,855.73486,12.50256,37.26,-0.27,0.96,73406.301025,859.98217,866.50977,12.60537,36.74,-0.55,0.61,L1200068.bin
2360,S03,L12,M12,2.176997,0.0,33.03617,24.27009,0.0,False,73403.483,852.10987,858.66871,12.68263,37.0,-0.0,0.66,73406.721505,861.21582,867.5972,12.49959,36.77,-0.65,0.84,L1200068.bin
2361,S03,L12,M11,2.283951,0.0,37.40954,62.81845,0.0,False,73412.39307,876.74175,883.11011,12.56585,36.78,-0.49,0.04,73415.73853,886.19662,892.09379,12.5124,36.81,-0.33,1.02,L1200069.bin
2362,S03,L12,M13,2.8716,0.0,50.92542,33.06117,0.0,False,73413.4831,879.73943,885.89027,12.63992,36.67,0.03,0.37,73417.416205,890.85558,896.6068,12.46574,36.97,-0.46,0.81,L1200069.bin
2363,S03,L12,M12,2.229777,0.0,35.0165,25.87336,0.0,False,73422.393185,904.65456,910.0127,12.6489,36.9,0.18,1.28,73425.68447,913.51217,919.25381,12.72277,36.97,-0.6,-0.29,L1200070.bin
2364,S03,L12,M14,2.931705,0.0,52.04834,57.089,0.0,False,73423.483215,907.67526,913.0509,12.61232,36.83,-0.15,1.05,73427.476425,918.67573,924.02529,12.65371,37.32,-0.11,0.15,L1200070.bin
2365,S03,L12,M13,2.948055,0.0,52.11097,33.59473,0.0,False,73432.393425,932.54307,937.43169,12.64428,36.88,-0.46,0.18,73436.402985,943.8258,948.12931,12.56094,36.93,-0.29,1.28,L1200071.bin
2366,S03,L12,M11,2.350971,0.0,39.44055,61.58018,0.0,False,73433.483245,935.41799,940.37555,12.78807,36.99,-0.34,-0.32,73436.895725,945.22896,949.50076,12.47338,36.98,-0.5,1.36,L1200071.bin
2367,S03,L12,M14,3.01006,0.0,53.18934,56.63459,0.0,False,73442.393235,960.79374,964.3827,12.58381,37.25,-0.07,0.79,73446.4648,971.99559,975.61424,12.58798,37.1,-0.46,0.12,L1200072.bin
2368,S03,L12,M12,2.292437,0.0,37.14379,27.43279,0.0,False,73443.483265,963.77617,967.33708,12.69776,37.22,-0.03,0.65,73446.83721,973.05704,976.61198,12.55434,37.14,-0.5,0.15,L1200072.bin
2369,S03,L13,M11,2.708886,0.0,48.09589,107.33061,0.0,False,73813.39555,1397.23078,-41.85681,12.53716,279.82,-0.52,-0.21,73817.165945,1385.05331,-41.27253,12.66819,279.4,0.23,-0.31,L1300001.bin
2370,S03,L13,M13,2.681745,0.0,47.93358,71.88404,0.0,False,73814.485575,1393.77121,-41.40034,12.6285,279.36,-0.68,0.74,73818.228825,1381.37913,-41.28754,12.54971,279.6,-0.05,-0.87,L1300001.bin
2371,S03,L13,M12,2.159962,0.0,32.82816,95.76119,0.0,False,73823.395605,1364.15739,-40.25253,12.65518,279.14,0.32,0.48,73826.617075,1353.05257,-40.01084,12.53723,278.87,-0.63,-0.04,L1300002.bin
2372,S03,L13,M14,3.10316,0.0,54.72528,90.53598,0.0,False,73824.485635,1360.32755,-40.36093,12.43854,279.11,-0.18,-0.37,73828.6503,1346.05362,-39.37839,12.77949,278.65,-0.12,0.99,L1300002.bin
2373,S03,L13,M13,2.621305,0.0,46.75542,70.98089,0.0,False,73833.395685,1329.19153,-38.75068,12.65241,278.69,0.17,0.61,73837.078495,1316.15124,-38.52838,12.44329,278.79,-0.51,-0.22,L1300003.bin
2374,S03,L13,M11,2.639361,0.0,46.75609,108.0593,0.0,False,73834.485615,1325.40904,-38.67485,12.51798,278.49,0.42,0.54,73838.186485,1312.23762,-38.24614,12.56354,278.75,-0.7,0.25,L1300003.bin
2375,S03,L13,M14,3.029225,0.0,53.74145,90.47062,0.0,False,73843.39571,1293.22131,-37.6442,12.71899,278.61,0.09,-0.08,73847.48644,1278.42873,-37.05223,12.48879,278.86,0.18,-0.3,L1300004.bin
2376,S03,L13,M12,2.106647,0.0,30.55631,96.08699,0.0,False,73844.48574,1289.22311,-37.30468,12.73442,278.38,0.05,0.33,73847.653895,1277.80813,-37.04456,12.49096,278.89,0.09,-0.34,L1300004.bin
2377,S03,L13,M11,2.574836,0.0,45.41287,108.85225,0.0,False,73853.3958,1256.57269,-36.27923,12.62919,278.65,-0.07,-0.25,73857.032145,1242.9972,-35.44552,12.6897,278.56,0.17,0.64,L1300005.bin
2378,S03,L13,M13,2.551885,0.0,45.29286,69.82398,0.0,False,73854.48573,1252.42648,-36.11821,12.62453,278.65,-0.13,-0.29,73858.09912,1239.02756,-35.33846,12.61627,278.55,0.04,0.56,L1300005.bin
2379,S03,L13,M12,2.060227,0.0,28.34377,96.46835,0.0,False,73863.395835,1219.30416,-34.78379,12.47601,278.91,-0.46,-0.15,73866.51757,1207.45057,-34.03065,12.84175,278.05,-0.23,1.06,L1300006.bin
2380,S03,L13,M14,2.944705,0.0,52.54686,90.39248,0.0,False,73864.485865,1215.18031,-34.61206,12.56413,278.87,-0.58,0.27,73868.492075,1200.04463,-33.96593,12.7104,278.39,0.72,-0.27,L1300006.bin
2381,S03,L13,M13,2.489895,0.0,43.8897,68.61648,0.0,False,73873.39591,1181.62001,-33.01336,12.65185,278.64,0.02,0.67,73876.94731,1167.98898,-32.71009,12.58833,278.8,-0.41,-0.4,L1300007.bin
2382,S03,L13,M11,2.503006,0.0,43.79444,109.84487,0.0,False,73874.486045,1177.4543,-33.09239,12.5917,278.74,0.06,-0.25,73878.05056,1163.86988,-32.31075,12.75381,278.84,-0.12,0.31,L1300007.bin
2383,S03,L13,M14,2.86847,0.0,51.38174,90.29644,0.0,False,73883.39596,1143.43426,-31.30186,12.71437,278.51,-0.07,0.44,73887.325935,1128.30289,-30.7417,12.71332,278.62,-0.35,-0.06,L1300008.bin
2384,S03,L13,M12,2.011267,0.0,25.68176,96.94455,0.0,False,73884.48672,1139.26596,-31.20788,12.7318,278.62,0.01,0.13,73887.559495,1127.42551,-30.68354,12.72442,278.61,-0.27,-0.01,L1300008.bin
2385,S03,L13,M11,2.439676,0.0,42.23265,110.83282,0.0,False,73893.396085,1105.05227,-29.55557,12.71679,278.58,-0.8,1.29,73896.89727,1091.65902,-29.2415,12.78931,278.44,0.2,-0.54,L1300009.bin
2386,S03,L13,M13,2.42241,0.0,42.22337,67.07462,0.0,False,73894.486115,1100.96257,-29.22945,12.86259,278.21,-0.57,1.72,73897.97003,1087.3906,-29.16561,12.64259,278.58,-0.16,-0.99,L1300009.bin
2387,S03,L13,M12,1.970712,0.0,23.16081,97.50577,0.0,False,73903.396115,1066.48143,-28.11277,12.66615,278.96,-0.02,-0.29,73906.428335,1054.94615,-27.42915,12.6318,278.85,-0.17,0.56,L1300010.bin
2388,S03,L13,M14,2.783845,0.0,49.99504,90.18944,0.0,False,73904.48604,1062.28441,-27.89333,12.58958,278.93,-0.25,-0.21,73908.33139,1047.61448,-27.19232,12.70223,278.85,-0.23,0.34,L1300010.bin
2389,S03,L13,M13,2.363835,0.0,40.65398,65.52887,0.0,False,73913.396215,1027.8657,-26.22394,12.88051,278.88,0.19,0.08,73916.821555,1014.58272,-25.52617,12.55468,279.04,-0.04,0.13,L1300011.bin
2390,S03,L13,M11,2.370561,0.0,40.39541,112.10191,0.0,False,73914.486135,1023.60276,-25.9427,12.79829,278.95,0.15,0.22,73917.918205,1010.3905,-25.39797,12.48788,279.04,-0.07,0.02,L1300011.bin
2391,S03,L13,M14,2.709,0.0,48.66735,90.07098,0.0,False,73923.39621,989.18492,-24.49425,12.75688,279.2,-0.6,-0.02,73927.166715,974.46721,-23.35862,12.93922,278.64,0.43,0.59,L1300012.bin
2392,S03,L13,M12,1.930442,0.0,20.21479,98.27416,0.0,False,73924.48624,984.87541,-24.17003,12.812,278.98,-0.72,0.37,73927.47819,973.24391,-23.30642,12.89942,278.65,0.52,0.46,L1300012.bin
2393,S03,L13,M11,2.311681,0.0,38.67409,113.38119,0.0,False,73933.39636,950.46057,-22.42315,12.51907,278.01,-0.66,0.18,73936.76955,937.47605,-21.626,12.84878,276.73,-0.32,0.86,L1300013.bin
2394,S03,L13,M13,2.30193,0.0,38.85427,63.56103,0.0,False,73934.486285,946.38246,-22.32642,12.61288,277.54,-0.32,-0.02,73937.84972,933.29631,-21.18375,12.93999,276.47,-0.23,1.66,L1300013.bin
2395,S03,L13,M12,1.898522,0.0,17.47852,99.30883,0.0,False,73943.396415,911.50338,-21.35482,12.72283,275.4,0.3,0.14,73946.356445,900.0966,-21.66561,12.43717,276.32,-0.18,-0.29,L1300014.bin
2396,S03,L13,M14,2.627005,0.0,47.09944,89.95172,0.0,False,73944.48634,907.28499,-21.38438,12.61793,275.68,0.21,0.11,73948.17485,893.05081,-21.63753,12.63395,276.29,-0.7,0.26,L1300014.bin
2397,S03,L13,M13,2.24747,0.0,37.12936,61.67049,0.0,False,73953.396405,872.49882,-21.44602,12.83095,276.15,0.06,-0.12,73956.70538,859.51805,-21.56738,12.63532,276.64,-0.06,-0.1,L1300015.bin
2398,S03,L13,M11,2.249461,0.0,36.67707,115.18192,0.0,False,73954.486335,868.20822,-21.48063,12.76233,276.38,0.11,-0.31,73957.797305,855.24219,-21.61458,12.57154,276.63,-0.36,-0.0,L1300015.bin
2399,S03,L13,M14,2.554895,0.0,45.59974,89.9437,0.0,False,73963.39684,833.60427,-21.25434,12.73699,276.46,-0.18,0.5,73967.01324,819.35803,-21.50692,12.75007,276.33,-0.19,-0.14,L1300016.bin
2400,S03,L13,M12,1.869032,0.0,14.34418,101.47474,0.0,False,73964.486455,829.30688,-21.26974,12.75087,276.38,-0.29,0.44,73967.416995,817.74379,-21.50323,12.74571,276.31,-0.24,-0.15,L1300016.bin
2401,S03,L13,M11,2.197176,0.0,34.83224,117.07876,0.0,False,73973.396535,794.27082,-21.27209,12.64346,276.44,0.08,0.23,73976.65522,781.68348,-21.17824,12.73541,276.44,-0.16,0.38,L1300017.bin
2402,S03,L13,M13,2.19056,0.0,35.14725,59.29908,0.0,False,73974.48646,790.01862,-21.28635,12.60246,276.4,-0.01,0.23,73977.738525,777.43942,-21.19615,12.69956,276.39,-0.38,0.3,L1300017.bin
2403,S03,L13,M12,1.847562,0.0,11.46615,104.49307,0.0,False,73983.39658,755.20594,-21.12793,12.89026,276.45,0.16,0.42,73986.30565,743.67772,-21.2634,12.67937,276.42,-0.09,-0.02,L1300018.bin
2404,S03,L13,M14,2.47649,0.0,43.81596,89.93772,0.0,False,73984.48661,750.86509,-21.20123,12.8188,276.51,0.17,0.13,73988.024605,737.01717,-21.0682,12.76082,276.2,-0.18,0.55,L1300018.bin
2405,S03,L13,M13,2.14313,0.0,33.32432,56.86741,0.0,False,73993.396605,716.18497,-21.37884,12.67372,276.61,-0.39,-0.05,73996.60124,703.71545,-21.08698,12.95577,276.11,0.01,0.95,L1300019.bin
2406,S03,L13,M11,2.143026,0.0,32.71392,119.53812,0.0,False,73994.486635,711.9116,-21.199,12.80516,276.47,-0.51,0.72,73997.69117,699.47784,-21.27562,12.86019,276.13,0.3,0.12,L1300019.bin
2407,S03,L13,M14,2.40928,0.0,42.14532,89.92756,0.0,False,74003.3967,677.64312,-21.06517,12.79478,276.38,-0.43,1.18,74006.867485,664.34287,-21.71142,12.71615,276.83,0.12,-1.06,L1300020.bin
2408,S03,L13,M12,1.829807,0.0,8.29405,110.40396,0.0,False,74004.486625,673.50316,-21.20699,12.80357,276.32,-0.08,0.62,74007.37794,662.35402,-21.6634,12.74139,276.87,-0.12,-0.84,L1300020.bin
2409,S03,L13,M11,2.098931,0.0,30.82594,122.08076,0.0,False,74013.39681,639.52296,-21.48946,12.59731,276.68,-0.11,-0.54,74016.55725,627.7032,-21.38283,12.83994,276.59,-0.07,0.41,L1300021.bin
2410,S03,L13,M13,2.09529,0.0,31.30599,53.78849,0.0,False,74014.486735,635.35108,-21.54404,12.55184,276.66,-0.48,-0.5,74017.64353,623.57196,-21.49676,12.85653,276.69,0.0,0.24,L1300021.bin
2411,S03,L13,M12,1.819622,0.0,5.62421,121.17855,0.0,False,74023.39678,601.89218,-21.42196,12.76144,276.94,0.22,0.14,74026.27791,591.02304,-21.28962,12.74108,276.57,-0.57,0.42,L1300022.bin
2412,S03,L13,M14,2.338325,0.0,40.21704,89.94223,0.0,False,74024.48681,597.71286,-21.45701,12.67815,276.99,-0.34,-0.09,74027.88664,585.11636,-21.46293,12.7786,276.49,0.16,0.07,L1300022.bin
2413,S03,L13,M13,2.057175,0.0,29.53499,50.62818,0.0,False,74033.39688,564.50307,-21.20204,13.00575,276.74,0.13,0.92,74036.51556,552.67996,-21.48881,12.67049,276.28,-0.3,0.09,L1300023.bin
2414,S03,L13,M11,2.054981,0.0,28.72301,125.30765,0.0,False,74034.48691,560.35221,-21.29971,12.8742,276.61,0.07,0.58,74037.6034,548.73725,-21.46533,12.76351,276.18,0.04,0.12,L1300023.bin
2415,S03,L13,M14,2.2781,0.0,38.4112,89.94208,0.0,False,74043.39695,527.18378,-21.52542,12.94311,276.45,-0.06,0.72,74046.736555,514.701,-21.54605,12.90774,276.27,-0.02,0.46,L1300024.bin
2416,S03,L13,M12,1.814452,0.0,3.29418,152.477,0.0,False,74044.486875,523.07573,-21.51088,12.86622,276.37,-0.09,0.86,74047.362835,512.39479,-21.60355,12.88565,276.34,0.02,0.19,L1300024.bin
2417,S03,L13,M11,2.020096,0.0,26.88188,128.72586,0.0,False,74053.39696,490.15634,-21.88221,12.97904,276.3,0.39,0.34,74056.478565,478.50949,-21.65668,12.81954,276.59,-0.59,0.79,L1300025.bin
2418,S03,L13,M13,2.019205,0.0,27.59006,46.61915,0.0,False,74054.486985,485.97443,-21.90158,12.88974,276.49,0.02,0.13,74057.567695,474.55565,-21.59578,12.85008,276.3,-0.2,1.2,L1300025.bin
2419,S03,L13,M12,1.814892,0.0,3.26193,-154.46727,0.0,False,74063.396995,453.12735,-22.03371,12.84013,276.38,-0.2,0.61,74066.273395,442.33466,-22.16639,12.83854,276.4,-0.5,0.48,L1300026.bin
2420,S03,L13,M14,2.21414,0.0,36.30859,89.96267,0.0,False,74064.487025,449.08307,-21.95915,12.88488,276.44,-0.23,0.85,74067.76267,436.82603,-22.29896,12.92482,276.33,-0.07,0.19,L1300026.bin
2421,S03,L13,M13,1.989105,0.0,25.91198,42.46236,0.0,False,74073.39714,416.03246,-22.65822,12.7097,276.27,0.05,-0.17,74076.44775,404.77049,-22.39368,12.82655,276.54,-0.76,1.3,L1300027.bin
2422,S03,L13,M11,1.985846,0.0,24.8846,133.22306,0.0,False,74074.48717,412.04681,-22.5504,12.79543,276.48,-0.15,0.22,74077.534525,400.8224,-22.55126,12.91033,276.62,-0.38,0.98,L1300027.bin
2423,S03,L13,M14,2.159585,0.0,34.32738,90.00937,0.0,False,74083.397165,379.19108,-22.75219,12.73041,277.6,-0.0,0.63,74086.618255,367.30858,-22.93521,12.8949,277.87,-0.61,-0.48,L1300028.bin
2424,S03,L13,M12,1.821197,0.0,5.52474,-122.53689,0.0,False,74084.48719,375.23216,-22.84679,12.81304,277.72,0.01,0.29,74087.369895,364.56197,-22.82993,12.94475,277.93,-0.62,-0.28,L1300028.bin
2425,S03,L13,M11,1.958981,0.0,23.16552,137.92267,0.0,False,74093.39719,342.40927,-22.42529,12.71067,278.05,-0.08,0.21,74096.41768,331.45148,-22.29833,12.76243,277.8,-0.49,0.18,L1300029.bin
2426,S03,L13,M13,1.961285,0.0,24.1927,37.01993,0.0,False,74094.487215,338.53459,-22.22337,12.80956,277.86,-0.1,0.72,74097.510005,327.42474,-22.33561,12.80749,277.92,-0.61,-0.27,L1300029.bin
2427,S03,L13,M12,1.831627,0.0,8.08673,-111.20174,0.0,False,74103.39722,305.62899,-21.96912,12.69128,277.74,-0.03,-0.24,74106.290355,295.236,-21.62268,12.85045,277.58,-0.14,0.7,L1300030.bin
2428,S03,L13,M14,2.10234,0.0,32.01193,89.94708,0.0,False,74104.48725,301.68927,-21.82664,12.72172,277.66,-0.22,0.21,74107.651095,290.22786,-21.63965,12.86032,277.57,-0.35,0.37,L1300030.bin
2429,S03,L13,M13,1.94092,0.0,22.81978,31.3709,0.0,False,74113.397345,269.13871,-21.47677,12.81113,277.58,0.26,-0.07,74116.39977,258.14197,-21.27884,12.88762,277.32,-0.26,0.63,L1300031.bin
2430,S03,L13,M11,1.934026,0.0,21.37592,144.05181,0.0,False,74114.487375,265.07418,-21.44258,12.73837,277.48,-0.08,0.16,74117.48291,254.2303,-21.17052,12.96932,277.31,-0.17,0.74,L1300031.bin
2431,S03,L13,M14,2.054295,0.0,29.83763,89.89311,0.0,False,74123.397425,232.51957,-21.16475,12.9206,277.67,0.03,0.27,74126.513225,221.05471,-21.22448,12.76599,277.38,-0.22,-0.01,L1300032.bin
2432,S03,L13,M12,1.849082,0.0,11.06498,-105.04315,0.0,False,74124.48746,228.50907,-21.11904,12.88608,277.62,-0.05,0.33,74127.39805,217.90783,-21.20265,12.84818,277.52,0.03,-0.11,L1300032.bin
2433,S03,L13,M11,1.916146,0.0,19.97196,150.53224,0.0,False,74133.397535,195.85942,-20.87493,12.93587,277.36,0.13,0.1,74136.37519,184.94799,-20.92575,12.69063,277.71,-0.19,-0.23,L1300033.bin
2434,S03,L13,M13,1.92308,0.0,21.52332,24.21356,0.0,False,74134.48746,191.86733,-20.92006,12.76008,277.41,0.13,-0.24,74137.472045,180.93531,-20.81261,12.79401,277.68,-0.48,0.27,L1300033.bin
2435,S03,L13,M12,1.869307,0.0,13.75531,-101.91226,0.0,False,74143.397505,159.27269,-20.80079,12.72696,277.51,0.03,-0.56,74146.32832,148.51209,-20.3932,13.037,277.16,-0.47,0.96,L1300034.bin
2436,S03,L13,M14,2.00452,0.0,27.29859,89.84517,0.0,False,74144.487535,155.21465,-20.7289,12.72955,277.51,-0.45,-0.18,74147.55356,144.062,-20.29052,13.1282,276.98,-0.09,1.04,L1300034.bin
2437,S03,L13,M13,1.911815,0.0,20.6352,17.05023,0.0,False,74153.3976,122.6428,-20.44775,12.79459,277.44,-0.52,0.84,74156.37092,111.88523,-20.57841,12.90252,277.54,0.05,-0.17,L1300035.bin
2438,S03,L13,M11,1.901746,0.0,18.71713,158.89374,0.0,False,74154.48763,118.76331,-20.43419,12.90324,277.3,-0.15,0.87,74157.450885,107.82062,-20.57071,12.84272,277.63,-0.32,-0.38,L1300035.bin
2439,S03,L13,M14,1.96331,0.0,24.91846,89.80257,0.0,False,74163.39778,86.05556,-20.45173,12.85511,278.01,0.52,-0.72,74166.422595,75.11431,-20.08285,12.7569,278.1,-0.48,0.65,L1300036.bin
2440,S03,L13,M12,1.896892,0.0,16.71599,-99.63607,0.0,False,74164.487705,81.98194,-20.44239,12.64662,278.11,-0.12,-0.62,74167.446105,71.41285,-19.91372,12.91084,277.88,-0.49,1.05,L1300036.bin
2441,S03,L13,M11,1.893291,0.0,17.92567,167.31197,0.0,False,74173.397745,49.56917,-19.75943,12.90969,278.01,0.19,0.6,74176.352545,38.79158,-19.78379,12.76826,277.68,-0.38,0.16,L1300037.bin
2442,S03,L13,M13,1.90467,0.0,20.02471,8.4134,0.0,False,74174.487675,45.65758,-19.71207,12.92271,277.98,0.28,0.66,74177.45385,34.85158,-19.70445,12.79254,277.64,-0.45,0.11,L1300037.bin
2443,S03,L13,M12,1.926422,0.0,19.28427,-98.13458,0.0,False,74183.397775,13.06362,-19.42716,13.16866,277.53,-0.15,0.62,74186.385705,2.21706,-19.33694,12.76053,277.62,0.46,-0.2,L1300038.bin
2444,S03,L13,M14,1.921965,0.0,22.15629,89.63602,0.0,False,74184.4878,9.12531,-19.12641,13.21876,277.24,0.21,1.15,74187.47127,-1.82634,-19.48107,12.59082,277.73,-0.08,-0.7,L1300038.bin
2445,S03,L13,M13,1.903085,0.0,19.83603,0.35249,0.0,False,74193.397825,-23.27122,-19.52219,12.74173,277.58,-0.37,-0.79,74196.362415,-34.0057,-18.88631,13.22168,276.35,-0.18,1.07,L1300039.bin
2446,S03,L13,M11,1.889531,0.0,17.51832,177.37179,0.0,False,74194.48786,-27.26079,-19.37194,12.83625,277.12,-0.65,-0.2,74197.4389,-37.98652,-18.79332,13.21191,276.06,-0.03,1.08,L1300039.bin
2447,S03,L13,M14,1.88883,0.0,19.60258,89.61423,0.0,False,74203.39793,-59.64293,-19.38127,12.80018,275.78,0.18,0.78,74206.348265,-70.44687,-19.72288,12.74951,275.94,-0.85,-0.1,L1300040.bin
2448,S03,L13,M12,1.963337,0.0,22.07037,-97.02235,0.0,False,74204.48785,-63.4977,-19.50041,12.96336,276.03,0.34,0.32,74207.512695,-74.57504,-19.8686,12.81827,275.95,-0.69,-0.16,L1300040.bin
2449,S03,L13,M11,1.891171,0.0,17.63992,-173.42925,0.0,False,74213.39788,-96.32432,-20.16097,12.84681,276.13,0.23,-0.12,74216.35056,-106.94447,-20.28235,12.80899,276.13,-0.29,0.42,L1300041.bin
2450,S03,L13,M13,1.90549,0.0,20.01814,-8.66479,0.0,False,74214.488015,-100.28077,-20.27926,12.71821,276.23,0.03,-0.17,74217.45501,-110.84009,-20.44746,12.86526,276.27,-0.17,0.15,L1300041.bin
2451,S03,L13,M12,2.001097,0.0,24.49577,-96.33739,0.0,False,74223.39805,-132.57571,-20.50436,13.21605,276.18,0.3,1.17,74226.460655,-143.84486,-21.18011,12.78714,276.49,-0.0,-0.94,L1300042.bin
2452,S03,L13,M14,1.856745,0.0,16.63384,89.73874,0.0,False,74224.487975,-136.63338,-20.77196,13.05936,276.25,0.3,0.25,74227.406225,-147.3211,-21.23746,12.71625,276.5,-0.36,-0.78,L1300042.bin
2453,S03,L13,M13,1.912855,0.0,20.53429,-16.41693,0.0,False,74233.39807,-169.04724,-21.36987,12.9654,276.67,-0.12,0.25,74236.37243,-179.87065,-21.20193,13.1135,276.65,-0.03,0.96,L1300043.bin
2454,S03,L13,M11,1.898886,0.0,18.26514,-163.64928,0.0,False,74234.4881,-173.09253,-21.28954,12.98705,276.61,-0.35,0.7,74237.448495,-183.77052,-21.43981,13.0181,276.91,0.31,0.14,L1300043.bin
2455,S03,L13,M14,1.832445,0.0,13.90707,89.80148,0.0,False,74243.39816,-205.37364,-21.44967,12.97475,278.0,0.39,0.11,74246.29211,-216.01264,-21.61618,12.74053,278.25,-0.6,-0.59,L1300044.bin
2456,S03,L13,M12,2.046637,0.0,27.1019,-95.73365,0.0,False,74244.488185,-209.41591,-21.62111,12.77215,278.31,0.0,-0.68,74247.59633,-220.66414,-21.26911,12.9437,277.91,-0.49,0.6,L1300044.bin
2457,S03,L13,M11,1.909516,0.0,19.16263,-155.60186,0.0,False,74253.39819,-241.85007,-20.97845,12.96078,277.73,0.02,-0.36,74256.369215,-252.62572,-20.61011,12.89451,277.48,-0.25,0.51,L1300045.bin
2458,S03,L13,M13,1.92667,0.0,21.54667,-24.3438,0.0,False,74254.48822,-245.78998,-20.77038,12.94919,277.65,-0.01,0.19,74257.476395,-256.61816,-20.77668,12.85139,277.33,-0.19,-0.01,L1300045.bin
