# cfgfile = ./initcfg/SAGA/SAGA.1905.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
70,S01,L01,M14,1.93454,0.0,0.0,0.0,False,57802.40252,-29.37263,226.62763,13.14536,184.08,-0.04,0.48,57805.398565,-29.23731,217.74042,12.90524,184.34,-0.27,-0.45
71,S01,L01,M12,1.953167,0.0,0.0,0.0,False,57803.49245,-29.43045,223.39662,13.09324,184.01,-0.11,0.51,57806.507125,-29.40238,214.70314,13.0808,184.69,0.41,-0.42
72,S01,L01,M11,1.822721,0.0,0.0,0.0,False,57812.40247,-30.59951,197.62563,13.32419,185.78,0.27,-0.09,57815.2867,-31.17028,189.24628,12.87221,185.82,-0.17,0.06
73,S01,L01,M13,2.01587,0.0,0.0,0.0,False,57813.492605,-30.89209,194.26755,13.05225,185.84,-0.69,-0.03,57816.56998,-31.26634,185.55628,12.91233,185.98,0.41,-0.2
74,S01,L01,M12,1.947727,0.0,0.0,0.0,False,57822.40263,-32.94954,168.848,13.36588,185.46,0.4,0.79,57825.411865,-33.37743,159.84777,12.83717,184.87,-0.76,0.02
75,S01,L01,M14,1.920665,0.0,0.0,0.0,False,57823.492555,-33.19042,165.60044,13.23544,185.29,0.08,0.64,57826.474725,-33.60529,156.99813,13.07735,184.59,0.04,0.1
76,S01,L01,M13,1.98312,0.0,0.0,0.0,False,57832.402655,-34.8536,139.87929,13.21919,183.39,0.15,0.73,57835.44728,-35.2696,131.0425,13.00593,182.47,-0.21,0.75
77,S01,L01,M11,1.837746,0.0,0.0,0.0,False,57833.492685,-35.17119,136.68797,13.09678,183.12,-0.12,1.1,57836.39194,-35.31244,128.34499,13.1406,182.31,0.01,0.38
78,S01,L01,M14,1.91142,0.0,0.0,0.0,False,57842.40275,-36.02865,110.96716,13.18868,181.19,0.11,0.63,57845.375675,-36.28884,102.22187,12.95832,180.43,-0.27,0.88
79,S01,L01,M12,1.944262,0.0,0.0,0.0,False,57843.49288,-36.16397,107.73379,13.09698,181.05,-0.09,0.65,57846.49865,-36.28975,98.93862,12.94011,180.24,-0.13,0.77
80,S01,L01,M11,1.853961,0.0,0.0,0.0,False,57852.39276,-36.42307,81.92456,13.23945,179.31,-0.05,0.63,57855.30823,-36.35344,73.17527,12.83643,178.43,-0.76,0.76
81,S01,L01,M13,1.94884,0.0,0.0,0.0,False,57853.48279,-36.57476,78.89583,13.28558,179.13,0.54,0.88,57856.493135,-36.16877,69.79314,12.79514,178.26,-0.72,0.47
82,S01,L01,M12,1.942737,0.0,0.0,0.0,False,57862.39285,-35.84396,52.85619,13.11618,177.13,-0.09,0.58,57865.397095,-35.81481,44.00188,13.05129,176.71,-0.14,0.89
83,S01,L01,M14,1.9061,0.0,0.0,0.0,False,57863.48288,-35.7866,49.69463,13.14271,177.07,0.25,0.56,57866.450485,-35.64712,41.02176,13.05028,176.33,0.07,0.89
84,S01,L01,M13,1.920575,0.0,0.0,0.0,False,57872.392935,-34.56963,23.68378,13.17671,175.18,-0.02,0.72,57875.375015,-34.0693,15.03081,13.03548,174.3,-0.1,0.85
85,S01,L01,M11,1.875731,0.0,0.0,0.0,False,57873.48286,-34.43837,20.39505,12.96256,174.93,-0.66,0.78,57876.4201,-33.76175,12.05723,13.09655,174.23,0.35,0.51
86,S01,L01,M14,1.90598,0.0,0.0,0.0,False,57882.392925,-32.22366,-5.23192,13.29002,173.2,0.57,0.62,57885.36041,-31.55858,-14.2027,12.82527,173.4,-0.87,1.39
87,S01,L01,M12,1.942492,0.0,0.0,0.0,False,57883.482955,-32.0794,-8.58164,13.24937,173.2,0.02,1.13,57886.486955,-31.07112,-17.09711,12.99247,173.67,0.37,0.88
88,S01,L01,M11,1.898206,0.0,0.0,0.0,False,57892.39305,-28.90929,-34.10479,13.17355,175.36,0.53,-0.11,57895.352765,-28.49686,-42.68758,13.17053,176.65,0.07,0.7
89,S01,L01,M13,1.892,0.0,0.0,0.0,False,57893.48308,-28.66765,-37.44412,13.11995,175.92,-0.09,-0.04,57896.436585,-28.30166,-45.76302,13.23235,177.13,0.28,0.82
90,S01,L01,M12,1.944987,0.0,0.0,0.0,False,57902.393085,-26.93969,-63.01502,13.31402,179.35,0.2,-0.0,57905.39958,-26.51886,-71.75218,12.93027,180.2,-0.08,-0.02
91,S01,L01,M14,1.909295,0.0,0.0,0.0,False,57903.483115,-26.88065,-66.35294,13.054,179.6,-0.5,0.32,57906.453915,-26.40952,-74.73549,13.0328,180.57,0.44,-0.11
92,S01,L01,M13,1.86888,0.0,0.0,0.0,False,57912.40318,-26.17992,-92.06103,12.88593,182.3,-0.3,-0.32,57915.333565,-26.51581,-100.53116,13.20914,183.11,0.09,0.35
93,S01,L01,M11,1.925821,0.0,0.0,0.0,False,57913.49321,-26.27123,-95.11272,13.01546,182.64,0.16,-0.19,57916.48054,-26.61605,-103.97045,13.09527,183.39,-0.36,0.4
94,S01,L01,M14,1.912875,0.0,0.0,0.0,False,57922.39322,-27.25514,-121.14199,12.8622,185.0,-0.87,0.61,57925.3676,-27.49077,-129.52688,13.31599,185.57,0.55,-0.48
95,S01,L01,M12,1.953852,0.0,0.0,0.0,False,57923.48315,-27.25641,-124.10226,12.99931,185.13,-0.08,0.23,57926.49851,-27.9433,-132.99476,13.19844,185.61,-0.27,-0.16
96,S01,L01,M11,1.953231,0.0,0.0,0.0,False,57932.393205,-29.37153,-149.71631,13.29304,185.52,0.21,0.64,57935.407945,-30.2062,-158.57896,12.96617,184.97,-0.59,0.65
97,S01,L01,M13,1.846565,0.0,0.0,0.0,False,57933.483235,-29.80893,-152.86002,13.3043,185.51,0.16,0.95,57936.391305,-30.20567,-161.34281,12.95442,184.84,-0.18,-0.06
98,S01,L01,M12,1.966252,0.0,0.0,0.0,False,57942.39336,-31.91004,-178.60765,13.2011,183.56,-0.25,0.63,57945.42112,-32.50334,-187.25246,12.96612,183.01,0.01,0.44
99,S01,L01,M14,1.918215,0.0,0.0,0.0,False,57943.483285,-32.13007,-181.67875,13.08741,183.36,-0.14,0.43,57946.463005,-32.71828,-190.3477,12.95312,182.73,-0.29,0.69
100,S01,L01,M13,1.829465,0.0,0.0,0.0,False,57952.393345,-33.79801,-207.51586,13.19843,181.53,-0.23,0.64,57955.284315,-34.10258,-215.80146,13.01957,180.86,-0.14,0.56
101,S01,L01,M11,1.986366,0.0,0.0,0.0,False,57953.483375,-34.0662,-210.49162,13.21562,181.21,0.21,1.03,57956.53125,-34.18333,-219.47462,12.89053,180.58,-0.65,0.27
102,S01,L01,M14,1.92727,0.0,0.0,0.0,False,57962.39344,-34.75051,-236.18877,13.43328,179.62,0.58,0.66,57965.382215,-34.95448,-245.15327,12.93597,178.58,-0.93,0.9
103,S01,L01,M12,1.982212,0.0,0.0,0.0,False,57963.48347,-34.89447,-239.47282,13.29562,179.35,-0.0,0.86,57966.52719,-34.8269,-248.27417,12.94956,178.42,-0.08,0.43
104,S01,L01,M11,2.018756,0.0,0.0,0.0,False,57972.393535,-34.8408,-265.32597,13.08793,177.36,-0.22,0.55,57975.4738,-34.95287,-274.16464,13.18958,177.04,0.22,0.93
105,S01,L01,M13,1.81351,0.0,0.0,0.0,False,57973.483565,-34.83782,-268.42198,13.15026,177.35,0.05,0.42,57976.35858,-34.85299,-276.8799,12.9681,176.92,-0.3,1.02
106,S01,L01,M12,1.997767,0.0,0.0,0.0,False,57982.393585,-34.22592,-294.32872,13.10309,176.99,-0.4,0.61,57985.45286,-33.90501,-303.13265,13.13472,177.5,-0.17,0.36
107,S01,L01,M14,1.94194,0.0,0.0,0.0,False,57983.48351,-34.10583,-297.30417,13.23628,177.16,0.19,0.51,57986.486955,-33.94475,-306.10731,13.09354,177.67,-0.29,0.58
108,S01,L01,M13,1.80234,0.0,0.0,0.0,False,57992.39357,-33.39913,-323.09369,13.12631,179.0,-0.29,0.36,57995.257415,-33.22571,-331.46986,13.04952,179.22,-0.17,0.4
109,S01,L01,M11,2.057276,0.0,0.0,0.0,False,57993.48361,-33.52889,-326.20411,13.2406,178.96,-0.05,0.96,57996.602395,-33.0145,-335.26668,13.00957,179.77,0.18,-0.44
110,S01,L01,M14,1.95782,0.0,0.0,0.0,False,58002.393725,-33.08899,-351.92954,13.09241,180.47,0.43,0.02,58005.41305,-33.38745,-360.83181,13.09681,181.39,-0.25,0.31
111,S01,L01,M12,2.018397,0.0,0.0,0.0,False,58003.483655,-33.02352,-355.1309,13.17695,180.95,0.48,-0.33,58006.56356,-33.56401,-364.19149,13.01187,181.38,-0.51,0.95
112,S01,L01,M11,2.094021,0.0,0.0,0.0,False,58012.393775,-33.85072,-381.21557,12.98892,182.63,-0.37,0.18,58015.549305,-34.24327,-390.16004,13.16167,182.94,0.07,0.41
113,S01,L01,M13,1.79314,0.0,0.0,0.0,False,58013.4837,-33.95494,-384.2904,12.88673,182.9,-0.42,0.15,58016.338345,-34.31934,-392.53366,13.10062,183.07,-0.14,0.29
114,S01,L01,M12,2.040937,0.0,0.0,0.0,False,58022.39375,-35.37561,-410.21051,12.99062,184.16,-0.33,0.21,58025.496195,-35.98462,-419.14908,13.05728,184.84,-0.03,0.01
115,S01,L01,M14,1.97708,0.0,0.0,0.0,False,58023.48378,-35.52118,-413.25099,13.05847,184.27,0.13,0.03,58026.522365,-36.28119,-422.10594,13.00084,184.97,-0.18,0.26
116,S01,L01,M13,1.78831,0.0,0.0,0.0,False,58032.39384,-37.72716,-439.12174,13.17293,184.93,0.2,-0.06,58035.243655,-38.62521,-447.51805,12.96202,184.41,-0.24,0.53
117,S01,L01,M11,2.137411,0.0,0.0,0.0,False,58033.48387,-38.13025,-442.34993,13.09081,184.84,-0.16,0.2,58036.68279,-38.93658,-451.6787,13.05433,184.28,0.15,0.26
118,S01,L01,M14,1.996565,0.0,0.0,0.0,False,58042.39398,-40.60462,-468.73064,13.10849,182.83,0.01,0.52,58045.45205,-41.19846,-478.02841,13.02463,181.66,0.24,0.52
119,S01,L01,M12,2.070632,0.0,0.0,0.0,False,58043.4839,-40.87914,-472.25293,12.85043,182.35,-0.61,0.56,58046.61604,-41.47032,-481.52934,13.27624,181.41,0.82,0.54
120,S01,L01,M11,2.180486,0.0,0.0,0.0,False,58052.39398,-42.45947,-499.64295,13.23655,179.96,0.34,0.59,58055.635975,-42.91656,-509.84261,13.00658,179.15,0.02,0.65
121,S01,L01,M13,1.78656,0.0,0.0,0.0,False,58053.483905,-42.74864,-503.20479,13.09317,179.74,-0.31,0.87,58056.33197,-42.90535,-512.07995,13.03524,178.9,0.07,0.49
122,S01,L01,M12,2.100362,0.0,0.0,0.0,False,58062.39403,-43.31273,-531.81115,12.96372,177.57,-0.63,0.81,58065.5559,-43.12331,-541.87988,13.19906,176.73,0.27,0.62
123,S01,L01,M14,2.02468,0.0,0.0,0.0,False,58063.48405,-43.16587,-535.24718,12.87006,177.3,-0.56,0.42,58066.570235,-43.27401,-545.24599,13.24015,176.57,0.14,1.0
124,S01,L01,M13,1.788685,0.0,0.0,0.0,False,58072.39417,-42.74571,-564.39524,12.92961,175.88,-0.21,0.73,58075.24436,-42.53072,-573.83064,13.20329,176.32,0.22,1.0
125,S01,L01,M11,2.233886,0.0,0.0,0.0,False,58073.484095,-42.64908,-568.00109,12.97093,176.0,-0.05,0.94,58076.77949,-42.32144,-579.00502,13.15152,176.53,-0.01,0.71
126,S01,L01,M14,2.05604,0.0,0.0,0.0,False,58082.394155,-41.77051,-597.75991,13.06709,177.57,-0.43,0.49,58085.5117,-41.32664,-608.08206,12.95,178.01,0.38,-0.38
127,S01,L01,M12,2.136782,0.0,0.0,0.0,False,58083.484185,-41.61179,-601.42164,12.93761,177.62,-0.48,0.22,58086.682475,-41.41675,-612.1656,12.96743,178.17,0.07,0.14
128,S01,L01,M11,2.285816,0.0,0.0,0.0,False,58092.3942,-41.08075,-631.61016,12.93978,178.51,-0.22,-0.34,58095.741525,-41.48203,-642.9194,13.05893,178.75,0.1,0.86
129,S01,L01,M13,1.79586,0.0,0.0,0.0,False,58093.48423,-41.19867,-635.28914,12.95529,178.7,-0.2,0.01,58096.341595,-41.42107,-644.9847,13.05664,178.66,0.06,0.76
130,S01,L01,M12,2.174382,0.0,0.0,0.0,False,58102.394365,-41.28119,-665.91259,13.05068,179.12,-0.22,0.51,58105.630255,-41.5343,-676.95544,13.12474,178.89,0.14,0.65
131,S01,L01,M14,2.09495,0.0,0.0,0.0,False,58103.48502,-41.40447,-669.65441,13.05356,179.09,-0.31,0.61,58106.641475,-41.44913,-680.52902,12.95351,178.96,-0.2,0.24
132,S01,L01,M13,1.80702,0.0,0.0,0.0,False,58112.394355,-41.53333,-700.42104,12.94457,178.99,-0.17,0.43,58115.26288,-41.76331,-710.36512,13.1713,179.27,0.12,0.36
133,S01,L01,M11,2.347641,0.0,0.0,0.0,False,58113.48428,-41.61636,-704.05871,13.20122,179.07,0.57,0.3,58116.89343,-41.87359,-716.00986,12.99969,179.2,-0.38,0.66
134,S01,L01,M14,2.133475,0.0,0.0,0.0,False,58122.39438,-41.97421,-735.12786,13.14158,179.05,0.1,0.22,58125.58936,-42.11161,-746.07371,13.08009,178.78,0.31,0.67
135,S01,L01,M12,2.220402,0.0,0.0,0.0,False,58123.48441,-42.0947,-739.10479,12.88819,179.12,-0.82,0.52,58126.76632,-42.05526,-750.26579,13.20862,178.82,0.43,0.36
136,S01,L01,M11,2.405206,0.0,0.0,0.0,False,58132.3945,-42.22705,-770.03018,12.81158,178.6,-0.64,0.31,58135.861215,-42.27413,-782.01608,12.97363,178.55,-0.43,0.49
137,S01,L01,M13,1.8242,0.0,0.0,0.0,False,58133.48453,-42.1522,-773.57504,12.91288,178.47,0.1,0.13,58136.370235,-42.31105,-783.84362,12.88206,178.44,-0.85,0.68
138,S01,L01,M12,2.263542,0.0,0.0,0.0,False,58142.394575,-42.4038,-803.72199,12.91527,178.3,-0.46,0.56,58145.719625,-42.2939,-814.42648,13.06229,178.04,-0.03,0.31
139,S01,L01,M14,2.178885,0.0,0.0,0.0,False,58143.484505,-42.4112,-807.10888,13.09421,178.21,0.35,0.59,58146.724895,-42.28662,-817.62361,13.0244,178.14,-0.19,0.15
140,S01,L01,M13,1.843025,0.0,0.0,0.0,False,58152.39463,-42.28617,-835.40964,13.05782,177.86,0.06,0.48,58155.29916,-42.23141,-844.22269,13.07395,177.57,-0.06,0.4
141,S01,L01,M11,2.467276,0.0,0.0,0.0,False,58153.48456,-42.29957,-838.7349,13.07185,177.77,0.02,0.47,58157.013345,-42.13078,-849.52705,12.93945,177.51,-0.42,0.34
142,S01,L01,M14,2.21807,0.0,0.0,0.0,False,58162.39464,-41.96766,-865.54597,12.89092,177.16,-0.3,0.52,58165.674215,-41.82512,-875.03729,13.06467,177.15,-0.15,0.51
143,S01,L01,M12,2.308757,0.0,0.0,0.0,False,58163.48467,-41.90616,-868.59219,13.00833,176.95,0.13,0.6,58166.854935,-41.90182,-878.44608,13.04875,176.96,-0.29,0.72
144,S01,L01,M11,2.518736,0.0,0.0,0.0,False,58172.394745,-41.5062,-894.28733,13.02461,176.51,-0.05,0.73,58175.97499,-41.03648,-904.24868,12.97591,176.33,0.11,0.25
145,S01,L01,M13,1.864885,0.0,0.0,0.0,False,58173.48467,-41.42089,-897.40408,12.97401,176.39,-0.39,0.93,58176.41106,-41.0249,-905.4532,13.00514,176.37,0.2,0.23
146,S01,L01,M12,2.347357,0.0,0.0,0.0,False,58182.39482,-40.4138,-921.89067,12.97577,175.82,0.08,0.07,58185.803685,-40.43012,-931.29461,13.11143,175.76,-0.23,0.9
147,S01,L01,M14,2.26093,0.0,0.0,0.0,False,58183.484845,-40.40079,-924.82962,13.09251,175.92,0.53,0.17,58186.80728,-40.26852,-933.9428,13.14349,175.59,-0.22,0.84
148,S01,L01,M13,1.88593,0.0,0.0,0.0,False,58192.3948,-39.48278,-948.77134,13.08604,175.47,0.52,0.43,58195.342235,-39.30007,-956.73943,13.12999,175.07,-0.65,0.77
149,S01,L01,M11,2.573296,0.0,0.0,0.0,False,58193.484825,-39.39083,-951.70506,13.16368,175.45,0.28,0.49,58197.11963,-39.02249,-961.24331,13.02543,175.13,-0.0,0.4
150,S01,L01,M14,2.29873,0.0,0.0,0.0,False,58202.3949,-38.17981,-975.13432,13.08346,174.94,-0.0,0.18,58205.755135,-38.01962,-983.79608,13.08736,174.71,-0.1,0.85
151,S01,L01,M12,2.389212,0.0,0.0,0.0,False,58203.484925,-38.15585,-977.94572,13.13443,174.95,-0.19,0.37,58206.935645,-37.74303,-986.92434,12.90818,174.71,-0.39,0.54
152,S01,L01,M11,2.620786,0.0,0.0,0.0,False,58212.39493,-36.90436,-1000.78087,13.06111,174.65,-0.25,0.35,58216.077225,-36.55854,-1010.07906,13.17745,174.72,0.1,0.61
153,S01,L01,M13,1.91063,0.0,0.0,0.0,False,58213.48496,-36.74356,-1003.53704,12.95724,174.47,-0.08,0.38,58216.457095,-36.52713,-1010.99927,13.22355,174.75,0.26,0.6
154,S01,L01,M12,2.426282,0.0,0.0,0.0,False,58222.395045,-35.57546,-1025.92952,13.15953,174.5,0.47,0.37,58225.882835,-34.9784,-1034.60217,12.95993,174.56,0.16,0.13
155,S01,L01,M14,2.34107,0.0,0.0,0.0,False,58223.484965,-35.50208,-1028.84115,13.04053,174.47,-0.25,0.65,58226.88754,-34.83507,-1037.19232,13.02614,174.55,0.02,0.28
156,S01,L01,M13,1.93397,0.0,0.0,0.0,False,58232.395055,-34.00199,-1050.86666,13.13052,174.43,0.09,0.08,58235.39053,-33.6199,-1058.30662,12.95479,174.54,-0.25,0.27
157,S01,L01,M11,2.672796,0.0,0.0,0.0,False,58233.485085,-33.83036,-1053.53244,13.10681,174.45,0.14,0.02,58237.21939,-33.43077,-1062.77919,13.01111,174.5,-0.26,0.65
158,S01,L01,M14,2.37922,0.0,0.0,0.0,False,58242.39513,-32.71274,-1075.38577,13.14254,174.57,-0.08,0.63,58245.835855,-31.87425,-1083.89226,12.91638,174.56,-0.43,-0.2
159,S01,L01,M12,2.467807,0.0,0.0,0.0,False,58243.485265,-32.55362,-1077.94839,13.23918,174.46,0.46,0.69,58247.01458,-31.77675,-1086.48633,13.21535,174.57,0.38,-0.08
160,S01,L01,M11,2.718946,0.0,0.0,0.0,False,58252.395245,-31.12779,-1099.42132,13.30367,174.71,0.54,0.31,58256.1757,-30.58308,-1108.62255,12.92054,174.86,-0.05,0.09
161,S01,L01,M13,1.96145,0.0,0.0,0.0,False,58253.485275,-31.06118,-1102.21043,13.15237,174.66,-0.01,0.44,58256.50823,-30.52343,-1109.37255,12.96794,174.92,0.16,-0.0
162,S01,L01,M12,2.504947,0.0,0.0,0.0,False,58262.39536,-29.98221,-1123.43579,13.05462,175.12,0.23,0.68,58265.961815,-29.35038,-1131.98631,13.03936,175.06,0.01,0.09
163,S01,L01,M14,2.42183,0.0,0.0,0.0,False,58263.48529,-29.93519,-1126.1128,13.12089,175.09,0.21,0.85,58266.968625,-29.1419,-1134.35535,13.00636,175.17,0.12,-0.19
164,S01,L01,M13,1.98737,0.0,0.0,0.0,False,58272.39543,-28.72263,-1147.3169,13.19117,175.37,0.42,0.24,58275.444305,-28.47939,-1154.70049,12.9673,175.48,-0.53,0.61
165,S01,L01,M11,2.770126,0.0,0.0,0.0,False,58273.485355,-28.53604,-1149.98819,13.09059,175.51,-0.15,0.05,58277.31699,-28.26337,-1159.07468,12.97478,175.52,0.17,0.66
166,S01,L01,M14,2.460445,0.0,0.0,0.0,False,58282.39542,-27.83582,-1171.2121,13.06386,176.1,-0.2,0.69,58285.91737,-27.3767,-1179.52924,12.98976,176.64,0.2,0.15
167,S01,L01,M12,2.547587,0.0,0.0,0.0,False,58283.48544,-27.70594,-1173.84143,12.97901,176.17,-0.41,0.76,58287.094535,-27.28547,-1182.41893,13.02464,176.74,0.1,0.19
168,S01,L01,M11,2.816586,0.0,0.0,0.0,False,58292.395565,-26.96495,-1195.0305,13.1015,177.88,-0.1,0.32,58296.27366,-26.82579,-1204.25082,12.94458,178.51,0.07,0.27
169,S01,L01,M13,2.017835,0.0,0.0,0.0,False,58293.48539,-26.96253,-1197.6741,13.03159,177.96,-0.47,0.47,58296.56473,-26.79576,-1204.97922,12.91579,178.55,-0.01,0.22
170,S01,L01,M12,2.587297,0.0,0.0,0.0,False,58302.395565,-26.76782,-1218.9452,13.02938,179.65,-0.26,0.36,58306.04437,-26.8915,-1227.49175,13.01845,180.51,0.06,0.28
171,S01,L01,M14,2.504005,0.0,0.0,0.0,False,58303.48549,-26.87707,-1221.46483,13.07749,179.87,-0.13,0.5,58307.051,-26.92645,-1229.94416,13.00429,180.59,-0.19,0.25
172,S01,L01,M13,2.046845,0.0,0.0,0.0,False,58312.39557,-27.20818,-1242.78041,12.92124,181.48,-0.23,0.05,58315.50392,-27.61554,-1249.97335,13.06835,181.96,0.26,0.62
173,S01,L01,M11,2.868961,0.0,0.0,0.0,False,58313.48559,-27.37654,-1245.32844,12.98638,181.71,-0.35,0.37,58317.41606,-27.66504,-1254.7183,12.87537,182.28,-0.39,0.24
174,S01,L01,M14,2.542925,0.0,0.0,0.0,False,58322.395625,-28.52306,-1266.41584,12.96803,183.18,-0.51,0.44,58326.000055,-28.68312,-1274.90884,12.99279,183.34,0.3,-0.24
175,S01,L01,M12,2.633342,0.0,0.0,0.0,False,58323.485655,-28.53536,-1268.95986,12.86628,183.08,-0.26,0.14,58327.180505,-29.0993,-1277.68698,13.159,183.53,0.22,0.3
176,S01,L01,M11,2.916156,0.0,0.0,0.0,False,58332.39566,-29.8867,-1289.97006,12.91663,183.14,0.04,-0.2,58336.373325,-30.89496,-1299.48383,12.93131,183.0,-0.24,0.62
177,S01,L01,M13,2.080485,0.0,0.0,0.0,False,58333.485685,-30.13749,-1292.53523,13.01152,183.23,0.26,-0.16,58336.627675,-30.9174,-1300.06886,12.93036,182.98,-0.22,0.57
178,S01,L01,M12,2.675492,0.0,0.0,0.0,False,58342.395815,-31.93357,-1313.63723,12.95236,182.14,-0.1,0.8,58346.132815,-32.5888,-1322.49232,13.02032,181.63,-0.29,0.35
179,S01,L01,M14,2.58644,0.0,0.0,0.0,False,58343.48574,-32.06917,-1316.13596,13.06307,182.18,0.22,0.45,58347.133685,-32.70552,-1324.95588,12.80597,181.35,-0.68,0.4
180,S01,L01,M13,2.11185,0.0,0.0,0.0,False,58352.395825,-33.49019,-1337.35608,12.88395,180.62,-0.72,0.62,58355.56918,-33.94636,-1344.52513,13.06928,179.82,0.47,0.66
181,S01,L01,M11,2.969006,0.0,0.0,0.0,False,58353.48575,-33.67765,-1339.79938,12.88366,180.37,-0.53,0.69,58357.516265,-33.965,-1349.3002,12.91894,179.47,-0.31,0.25
182,S01,L01,M14,2.626385,0.0,0.0,0.0,False,58362.39583,-34.67656,-1360.74044,12.87211,178.33,-0.35,0.73,58366.08372,-34.77645,-1369.4558,12.8092,177.53,-0.57,0.46
183,S01,L01,M12,2.722612,0.0,0.0,0.0,False,58363.48586,-34.71955,-1363.11814,12.90598,178.09,0.11,0.46,58367.26998,-34.88558,-1372.13633,12.92239,177.16,-0.35,0.81
184,S01,L02,M11,2.843861,0.0,0.0,0.0,False,58903.401105,-967.61003,-955.18976,12.85963,44.28,-0.25,0.75,58907.306475,-957.99521,-944.91224,13.1563,45.89,0.03,-0.66
185,S01,L02,M13,2.263005,0.0,0.0,0.0,False,58904.491135,-964.92093,-952.3188,12.88439,44.8,-0.21,0.38,58907.815645,-956.65848,-943.56784,13.11136,46.03,-0.21,-0.72
186,S01,L02,M12,2.941467,0.0,0.0,0.0,False,58913.401235,-941.41352,-930.1238,13.04417,48.01,-0.2,0.06,58917.40421,-930.28646,-920.71116,12.80053,47.41,-0.25,0.14
187,S01,L02,M14,2.2164,0.0,0.0,0.0,False,58914.49116,-938.49732,-927.52955,13.04014,47.95,0.11,0.08,58917.769065,-929.27839,-919.87382,12.84049,47.34,-0.28,0.1
188,S01,L02,M13,2.209725,0.0,0.0,0.0,False,58923.401295,-913.45322,-906.73672,12.9472,45.39,0.39,1.75,58926.672525,-904.66002,-898.54153,12.87223,44.57,-0.19,0.53
189,S01,L02,M11,2.767196,0.0,0.0,0.0,False,58924.49122,-910.36163,-904.05834,12.85723,45.0,0.02,1.76,58928.319925,-900.25065,-894.63552,12.97865,43.87,0.26,0.91
190,S01,L02,M14,2.167425,0.0,0.0,0.0,False,58933.40134,-886.76704,-881.758,13.07353,42.46,-0.05,0.31,58936.63027,-878.1065,-873.4925,13.06919,41.59,0.29,1.42
191,S01,L02,M12,2.861572,0.0,0.0,0.0,False,58934.491265,-883.79755,-878.92834,13.09573,42.37,0.03,0.51,58938.414345,-873.50627,-868.74251,12.95302,40.82,-0.01,1.28
192,S01,L02,M11,2.698691,0.0,0.0,0.0,False,58943.40134,-860.78791,-855.55343,13.01678,40.15,0.09,0.99,58947.16154,-851.31791,-845.23029,13.01977,38.71,-0.43,0.6
193,S01,L02,M13,2.15424,0.0,0.0,0.0,False,58944.49137,-857.92664,-852.70449,12.95015,39.69,0.3,1.36,58947.707115,-850.03599,-843.70154,13.03244,38.65,-0.46,0.34
194,S01,L02,M12,2.791687,0.0,0.0,0.0,False,58953.40142,-835.95148,-828.04856,12.95137,37.17,0.03,1.24,58957.254615,-826.71401,-817.24294,13.03862,37.46,-0.02,1.58
195,S01,L02,M14,2.11336,0.0,0.0,0.0,False,58954.491445,-833.34872,-824.94509,12.98509,37.0,-0.03,1.01,58957.66631,-825.76909,-816.09355,13.05758,37.55,0.09,1.61
196,S01,L02,M13,2.109015,0.0,0.0,0.0,False,58963.401545,-812.54832,-799.56132,13.18186,39.14,-0.08,-0.23,58966.572065,-804.5955,-791.0364,12.89025,40.38,0.28,0.94
197,S01,L02,M11,2.622441,0.0,0.0,0.0,False,58964.491575,-809.95085,-796.45097,13.15067,39.7,-0.06,-0.33,58968.175525,-800.52013,-786.60856,12.86614,40.62,-0.13,1.05
198,S01,L02,M14,2.067645,0.0,0.0,0.0,False,58973.40163,-787.62637,-772.17893,12.93053,42.2,-0.01,0.52,58976.53078,-779.53425,-763.82141,12.90425,42.47,-0.19,0.63
199,S01,L02,M12,2.715602,0.0,0.0,0.0,False,58974.49155,-784.77017,-769.4413,12.9281,42.31,0.42,1.2,58978.26866,-775.23017,-759.12301,12.97835,42.82,-0.45,-0.16
200,S01,L02,M11,2.555961,0.0,0.0,0.0,False,58983.40161,-761.70624,-745.5977,13.07963,43.92,0.17,0.55,58987.01908,-751.86247,-736.24518,12.84006,44.94,-0.3,0.59
201,S01,L02,M13,2.06078,0.0,0.0,0.0,False,58984.49164,-758.78194,-742.73415,13.03856,44.12,0.02,0.44,58987.613925,-750.2962,-734.74966,12.90132,45.08,-0.14,0.62
202,S01,L02,M12,2.647172,0.0,0.0,0.0,False,58993.40194,-734.58371,-719.93788,12.93153,45.38,-0.03,0.22,58997.11062,-724.33,-710.59025,13.12824,44.91,0.24,0.38
203,S01,L02,M14,2.02234,0.0,0.0,0.0,False,58994.491655,-731.42569,-717.19768,12.96291,45.31,-0.19,0.53,58997.5755,-723.06964,-709.40144,13.16795,44.78,0.29,0.41
204,S01,L02,M13,2.019965,0.0,0.0,0.0,False,59003.40172,-707.16946,-694.5087,12.92716,42.81,-0.29,0.77,59006.48319,-698.71033,-686.6078,12.99981,41.74,0.1,1.45
205,S01,L02,M11,2.484556,0.0,0.0,0.0,False,59004.49175,-704.1912,-691.74628,12.96247,42.54,-0.07,0.87,59008.037815,-694.65497,-682.39687,12.99886,41.27,-0.09,1.17
